X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21
29,1.17,4.29,185.7713811,2305.26,24.19,1.27,1.96,3,1008.26,106,44.975,64.25,49.9488,33.6,1.47,47.45,57.55,0.12,17.06333333,B
26,0.54,4.83,194.477987,2266.69,6.05,1.59,11.39,2,1027.69,98,86.93,86.93,50.1165,33.8,2.43,41.14,53.34,0.3,12.01666667,A
36,3.51,3.32,187.2319987,1999.35,13.94,1.09,0.41,2,1012.35,99,8.878,88.78,49.9182,28.2,1.06,42.86,56.86,0.33,13.64666667,A
23,1.12,4.71,187.0338893,2423.23,5.79,0.92,3.09,4,1010.23,109,124.033,95.41,50.6605,32.7,1.11,45.87,57.77,0.27,11.93,B
35,1.33,3.17,170.2841515,1966.78,27.01,1.01,0.35,1,1009.78,87,48.774,81.29,49.5432,26.3,0.74,69.75,83.75,0.12,18.00333333,A
20,0.55,5.35,185.45277,2296.01,9.59,1.02,4.77,3,1017.01,105,60.1,60.1,49.811,35.6,1.22,38.56,58.76,0.43,13.19666667,B
33,1.53,3.52,169.316935,2196.28,27.46,0.96,0.73,3,1013.28,100,31.865,63.73,49.7872,30.6,0.92,69.98,77.18,-0.38,18.15333333,B
30,0.79,4.05,172.9235604,2258,22.63,1.12,1.14,3,1008,96,90.497,82.27,49.8043,31,1,70.47,75.87,-0.58,16.54333333,A
25,0.77,4.81,164.0298331,2329.38,28.11,1.26,1.86,3,1009.38,109,43.686,72.81,50.1985,35,1.29,77.95,99.55,0.93,19.37,A
32,0.98,3.76,189.9529859,2178.42,18.87,0.96,0.87,3,1013.42,93,48.146,68.78,49.7398,29.8,1.03,44.06,52.46,-0.41,16.29,C
37,4.65,2.41,187.6039858,1974.41,15.5,0.83,0.21,2,1021.41,95,31.168,77.92,49.7906,24,0.65,49.25,54.25,-0.67,13.16666667,A
26,1.09,5.08,181.7589838,2408.4,3.73,1.08,1.97,4,1024.4,112,140.114,82.42,50.092,36.6,1.5,39.42,54.22,0.12,13.24333333,C
30,1.13,4.4,171.4608973,2266.6,26.41,1.02,1.29,3,1010.6,98,108.906,77.79,49.9167,33.9,1.4,68.24,82.44,0.12,20.80333333,B
25,0.66,5.27,173.0258925,2313.65,17.83,1.33,2.86,3,1011.65,103,139.158,77.31,50.1424,37.5,1.6,66.86,87.86,0.48,18.94333333,A
26,0.85,4.39,190.4947649,2283.78,13.44,1.58,3.88,3,1009.78,101,49.565,99.13,50.3818,29.1,1.6,37.85,50.75,0.42,14.48,A
33,1.41,3.23,190.0345305,1995.75,14.62,1.22,0.38,1,1014.75,89,48.405,96.81,49.6675,26.5,0.74,46.18,54.68,-0.1,12.87333333,A
31,1.04,3.64,189.7170557,2179.93,19.7,1.2,0.96,2,1015.93,102,28.434,47.39,50.1429,30.2,1,43.79,63.69,0.62,18.56666667,A
26,1.45,4.68,193.4987821,2246.67,6.06,1.42,7.2,3,1019.67,110,42.35,84.7,49.8888,35.3,2.19,41.17,50.97,0,10.02,A
36,1.45,3.18,198.7652926,2172.45,15.89,1.01,0.67,3,1001.45,100,29.748,74.37,49.9416,30.3,0.93,38.73,45.83,-0.45,13.29666667,A
28,1.02,4.6,164.3697358,2353.66,31.63,1.19,1.58,3,1008.66,105,43.267,61.81,50.3936,30.1,1.29,69.59,78.99,-0.05,21.54333333,D
31,0.95,3.92,187.6360837,2225.29,18.99,1.78,1.63,2,1018.29,102,32.826,54.71,49.8246,30.5,1.45,44.58,57.28,0.16,15.33,D
31,1.63,3.85,188.022564,2171.65,13.96,1.04,0.79,2,1022.65,104,14.616,73.08,49.7183,27.7,0.83,40.92,46.72,-0.67,11.65333333,A
25,0.63,4.73,181.7776792,2258.82,20.21,0.95,3.14,4,1016.82,98,113.152,66.56,50.3842,30.1,2.14,54.9,91,1.18,19.73666667,B
24,0.59,4.77,182.728606,2273.78,15.14,1.32,3.94,3,1023.78,100,52.5,75,49.955,31,1.53,49.64,63.14,0.39,15.04666667,A
30,0.92,3.9,187.876977,2211.86,18.97,1.14,1.12,3,1014.86,94,23.155,46.31,49.9948,28.7,1.58,44.85,59.85,0.39,15.32333333,A
28,0.8,4.98,180.3776541,2395.95,21.36,1.25,1.89,3,1007.95,101,111.132,79.38,50.2731,30.9,1.42,52.3,71.9,0.51,18.12,A
31,1.75,3.66,174.6057827,2228.44,29.48,0.5,0.41,4,1006.44,101,58.014,64.46,49.7601,27.3,0.48,64.69,69.79,-0.87,15.82666667,B
36,2.09,3.13,176.1598647,2096.19,21.1,0.84,0.54,3,1011.19,97,50.094,83.49,49.75,29.1,0.9,62.66,70.46,-0.55,17.03333333,B
29,1.03,4.03,170.4343479,2200.3,26.51,1.08,1.16,3,1010.3,98,68.88,57.4,50.0021,30,1.2,70.32,85.92,0.29,20.83666667,D
26,1.03,4.35,177.6969608,2257.81,30.93,1.35,2.5,3,1009.81,100,53.898,41.46,50.2697,33.2,1.63,61.5,72,0.12,21.31,B
31,1.15,3.98,186.1238887,2261.4,11.64,1.35,1.16,2,1016.4,105,36.59,73.18,50.0285,30.2,1.15,41.44,52.24,0.2,13.88,A
27,1.02,4.27,197.2096032,2202.47,7.26,0.98,1.34,3,1021.47,98,66.52,83.15,49.8612,29.2,1.08,36.08,43.08,-0.51,10.42,B
38,1.54,3.16,181.3097487,2129.34,16.36,0.89,0.44,3,1018.34,98,45.6,76,49.4989,28.5,0.89,44.88,53.58,-0.52,15.45333333,A
28,1.14,4.47,175.0460307,2312.87,17.43,1.04,1.87,4,1019.87,106,148.432,92.77,50.2538,31.9,1.26,63.09,73.69,-0.24,16.81,A
31,1.49,3.52,191.8178118,2184.19,10.37,0.92,0.79,3,1013.19,103,79.25,79.25,50.029,28.6,1.01,37.5,53.3,0.17,14.45666667,A
29,1.28,4.14,181.7074824,2271.4,22.8,1.1,1.36,3,1006.4,106,69.345,77.05,50.1359,32.2,1.42,49.16,59.56,0.09,18.6,B
25,0.93,4.5,168.8700665,2290.22,21,1,1.67,4,1010.22,105,57.066,95.11,50.0312,31.5,1.13,70.02,82.72,0.14,16,B
27,0.64,4.18,190.0867767,2313.54,12.68,1.21,1.85,4,1022.54,101,30.876,77.19,49.9989,28.6,1,45,52.1,-0.27,11.22666667,B
30,1.1,4.09,190.3012232,2281.81,12.35,1.04,1.2,3,1017.81,97,107.237,82.49,50.3578,29,1.2,44.2,54.8,0.06,15.11666667,D
27,0.8,4,189.8231406,2249.91,7.09,0.94,1.06,2,1017.91,99,129.318,92.37,50.2842,29.4,0.85,43.13,59.93,0.65,14.36333333,A
29,1.14,4.11,167.6523631,2177.87,28.9,1.09,2.6,4,1011.87,101,13.968,46.56,50.1419,28.2,2.41,68.12,82.52,0.54,19.63333333,A
31,1.35,3.96,170.1993002,2215.62,26.82,0.93,1.06,3,1004.62,102,20,40,49.8569,30.2,0.99,69.05,72.95,-0.76,17.94,C
29,1.1,4.22,191.0751249,2166.3,11.02,1.24,1.18,2,1020.3,95,60.648,86.64,49.8469,31.5,1.2,40.71,51.81,0.12,12.67333333,A
25,1.01,4.77,181.3223229,2323.28,14.95,1.04,1.83,4,1010.28,114,121.706,93.62,49.8753,35.9,1.47,43.72,63.72,0.42,16.98333333,A
28,1.12,4.74,184.2780419,2324.5,16.58,1.2,1.48,3,1021.5,108,116.732,83.38,49.9345,32.9,1.16,44.68,52.88,-0.55,14.52666667,B
28,0.99,4.62,168.5466776,2333.8,31.73,1.03,1.47,4,1010.8,100,98.896,61.81,49.9093,35.2,1.42,73.42,83.82,0.12,20.57666667,B
32,1.06,3.35,189.0014225,2153.03,8.58,0.9,0.77,3,1021.03,99,42.185,84.37,49.9469,25.9,0.94,38.38,57.58,0.52,13.86,A
22,0.83,5.06,173.3231993,2329.19,28.08,0.88,2.88,4,1011.19,99,211.99,73.1,49.955,36.1,1.12,73.17,80.57,-0.44,19.36,B
33,2.18,3.57,172.5281674,2162.95,31.01,1.6,0.97,1,1007.95,102,13.071,43.57,50.2324,28.4,0.91,67.83,75.53,-0.13,21.33666667,A
28,1.34,4.18,172.0373544,2254.66,26.94,1.02,1.24,4,1011.66,106,29.17,58.34,50.2954,31,1.17,59.87,71.57,0.14,18.98,A
39,2.41,3.15,185.0138292,2154.52,10.2,1.07,0.49,2,1016.52,99,58.854,98.09,49.9585,27.8,0.92,41.62,48.72,-0.52,13.4,A
38,1.69,2.82,196.5402667,2155.73,9.2,0.91,0.51,3,1011.73,95,68.76,85.95,49.8583,25.6,0.83,39.99,47.49,-0.55,12.06666667,B
27,0.64,4.38,167.0171179,2257.2,27.69,1.91,6.77,2,1012.2,102,41.135,82.27,50.2246,28.2,1.53,70.32,77.12,-0.22,18.23,C
38,1.08,3.24,167.9087968,2173.02,25.71,1.2,0.32,1,1010.02,89,46.473,66.39,49.98,24.2,0.71,71.14,77.14,-0.63,17.57,A
34,1,3.02,195.4588542,2057.11,18.22,1.04,0.55,2,1005.11,89,39.5,79,50.072,23.2,0.74,39.63,52.63,-0.08,16.07333333,B
30,1.18,3.76,190.4543574,2170.95,16.81,1.15,0.98,2,1008.95,98,74.25,74.25,49.8946,31.5,1.02,42.42,54.82,0.14,16.60333333,A
34,1.27,3.72,169.0268902,2157.47,30.63,1.22,0.74,2,1007.47,100,9.304,46.52,49.8065,27.8,1.09,74.22,82.92,-0.44,18.21,B
35,1.69,3.18,198.2656308,2023.56,12.11,1.19,0.45,2,1013.56,95,65.247,93.21,49.8055,28.4,0.95,38.28,55.98,0.3,14.03666667,B
38,2.1,2.68,177.5235563,2157.36,23.75,0.9,0.53,3,1017.36,99,44.828,64.04,50.0289,28.2,0.86,60.29,67.99,-0.6,17.91666667,B
32,2.08,3.56,171.1112799,2234.93,33.96,1.25,0.83,3,1006.93,105,14.217,47.39,50.3402,25.3,1,68.94,75.64,-0.29,19.32,A
34,1.59,3.18,184.0447573,2151.07,29.35,1.01,0.58,3,1013.07,100,33.96,42.45,50.1252,24.9,0.89,54.2,64.1,-0.24,19.78333333,A
35,1.38,3.54,183.3426719,2134.9,23.07,1.45,0.65,1,1006.9,95,43.49,86.98,49.8958,29.2,1.21,50.05,61.75,-0.09,18.69,D
37,1.45,2.62,184.9782872,2083.37,12.91,1.06,0.4,2,1013.37,99,21.456,71.52,49.9446,21.8,0.69,41.66,47.26,-0.54,14.30333333,B
34,2.29,3.35,190.2800357,2191.65,6.25,0.93,0.69,3,1019.65,102,7.127,71.27,50.0253,28.9,0.91,39.04,46.74,-0.18,10.08333333,B
32,1.09,3.74,177.0921454,2143.04,19.8,1.03,0.72,2,1017.04,96,35.084,87.71,49.5764,26.8,0.63,58.79,63.39,-0.88,12.6,A
41,1.1,2.42,180.46929,2132.79,31.38,1.11,0.36,1,1006.79,84,31.674,52.79,50.101,21,0.7,68.27,74.77,-0.44,18.46,D
34,1.18,3.35,188.9174173,2214.37,10.62,2.12,0.82,2,1025.37,100,19.328,96.64,50.2416,24.6,1.32,39.96,57.76,0.7,13.54,B
30,1.26,4.34,189.3686995,2225.87,6.89,1.09,1.32,3,1019.87,103,94.601,72.77,49.9925,30.7,1.32,43.65,53.65,-0.36,13.29666667,A
31,0.98,3.63,193.4713017,2202.79,16.3,1.23,0.83,2,1001.79,94,73.45,73.45,49.8853,31.6,1.16,38.73,51.03,0.15,17.43333333,D
26,0.99,4.83,184.3606408,2256.13,14.82,1.17,1.62,3,1020.13,108,82.368,74.88,49.9665,35.4,1.5,44.58,64.68,0.5,17.94,A
27,0.67,4.63,169.3538503,2267.5,22.97,1.28,2.11,3,1010.5,104,61.929,88.47,49.8298,32.9,1.39,63.94,72.84,-0.09,18.65666667,B
26,1.1,5.06,175.9370204,2377.89,31.15,1.01,2.01,4,1008.89,100,146.592,61.08,50.2843,34.2,1.45,66.25,77.55,-0.03,20.38333333,A
25,1.22,5.96,187.1078994,2419.3,15.69,1.53,24.46,3,1021.3,109,73.766,52.69,50.0141,38.2,2.91,41.93,55.33,0.02,16.23,A
32,1.26,3.32,171.4953325,2174.7,26.65,0.93,0.78,3,1005.7,103,32.545,65.09,49.7641,29,0.83,66.48,77.68,-0.06,17.88333333,A
43,1.62,1.57,175.3224234,2108.49,29.38,0.92,0.23,3,1011.49,96,27.48,54.96,50.1409,18.1,0.74,73.42,85.62,0.15,18.79333333,B
25,1.1,4.65,184.7469345,2355.61,16.77,1.31,2.71,3,1018.61,107,249.236,95.86,50.6464,33.8,1.33,49.39,58.39,0.02,17.59,A
35,1.24,3.26,168.2985791,1995.04,22.77,0.9,0.43,2,1012.04,91,8.243,82.43,49.7442,25.4,0.92,70.32,86.52,0.38,16.59,A
34,2.04,3.58,188.2269684,2113.93,15.91,1.07,0.68,2,1010.93,92,12.562,62.81,49.967,28.7,1.61,44.99,55.59,0.15,15.30333333,A
38,1.57,1.98,170.6815575,1958.02,24.33,1.01,0.26,3,1013.02,100,0,64.81,49.932,19.3,0.83,68.08,86.08,0.53,17.11,A
23,0.68,4.95,181.9785416,2302.79,19.69,1.05,2.12,3,1020.79,99,147.268,66.94,49.8266,36.6,0.98,56.65,65.45,-0.39,15.56333333,A
37,2.48,3.09,173.1919944,2036.02,31.76,0.98,0.49,2,1003.02,95,34.748,49.64,50.0109,26,0.77,66.54,72.04,-0.52,19.58666667,B
25,0.94,4.67,188.6468501,2352.55,14.47,1.1,1.95,4,1031.55,103,120.114,66.73,50.2585,34,1.52,42.86,59.16,0.33,16.82333333,A
29,1.22,4.58,166.4571176,2311.75,27.2,1.29,1.33,3,1006.75,102,72.603,80.67,50.2197,32.6,1.31,72.43,81.03,-0.14,19.06666667,B
31,1.54,3.53,187.1388676,2159.24,17.29,0.9,0.73,3,1016.24,100,23.268,77.56,50.0104,26,0.79,44.06,54.26,-0.18,13.76333333,B
31,1.45,3.91,175.0238427,2165.74,25.44,1.43,1.3,2,1011.74,93,70.047,77.83,50.2417,29.1,1.54,63.13,75.33,0.35,21.48,A
31,0.96,3.92,192.1440854,2161.07,16.98,1,1.21,3,1015.07,93,48.159,53.51,50.0881,30.5,1.37,43.7,58.5,0.26,16.66,C
28,1.29,4.39,165.2370071,2287.67,22.65,0.82,1.24,4,1006.67,105,100.646,77.42,49.8473,34.2,1.41,68.67,85.97,0.3,19.55,A
24,0.98,4.71,174.5115883,2235.16,26.41,0.83,1.92,5,1007.16,99,92.428,66.02,49.7668,31.8,1.36,60.93,71.83,-0.16,19.80333333,B
34,1.11,2.87,173.2999356,2057.01,19.78,0.92,0.45,2,1019.01,94,31.356,78.39,49.638,24.1,0.78,63.09,76.79,0.01,15.59333333,B
30,0.81,3.96,170.6483975,2231.03,19.26,1.12,1.8,4,1015.03,101,34.296,85.74,49.8841,29.7,1.72,65.61,79.61,0.41,16.42,B
32,1.1,3.22,180.0196555,2181.79,22.25,1.1,0.4,2,1016.79,97,34.51,69.02,49.9733,24.5,0.65,59.8,71.2,0.17,16.41666667,A
33,0.94,3.9,197.550247,2214.39,7.1,1.18,1.06,3,1015.39,94,36.84,92.1,49.7259,30.1,1.43,35.77,49.77,0.17,11.36666667,D
24,1.04,4.96,191.5394091,2395.26,18.53,1.55,3.44,3,1001.26,110,57.672,64.08,50.7234,31.9,1.45,39.72,51.82,0.18,15.17666667,B
29,1.05,4.23,167.6579272,2184.13,30.47,1.52,2.36,2,1002.13,102,25.48,63.7,50.2442,30.2,1.89,77.3,93.3,0.67,19.15666667,B
22,1.26,5.31,172.7805763,2313.12,27.34,1.12,40.54,5,1008.12,109,115.552,72.22,49.8542,38.2,2.05,71.64,75.84,-0.66,19.11333333,A
35,1.13,3.44,171.7701145,2165.36,29.8,0.91,0.63,3,1009.36,97,38.844,64.74,49.579,31.1,1.03,69.34,84.64,0.1,18.93333333,B
33,0.98,3.29,176.9771857,2146.35,22.69,0.79,0.23,2,1016.35,93,43.212,72.02,49.647,24.5,0.33,65.12,71.32,-0.86,13.56333333,B
29,1.15,4.47,184.3931596,2344.92,18.58,1.07,1.64,3,1019.92,99,54.216,60.24,50.5959,30,1.17,49.25,60.25,0.04,16.19333333,A
32,1.1,3.9,184.3247493,2206.92,14.16,1.11,0.95,3,1018.92,104,45.804,76.34,49.892,32.5,1.12,44.06,65.66,0.51,15.72,B
24,0.93,4.82,164.04203,2264.15,28.33,1.13,2.53,3,1011.15,103,119.068,70.04,49.9093,34,1.22,78.92,91.12,0.09,21.44333333,A
25,0.81,4.55,171.7158092,2362.88,28.31,1.42,2.35,3,1007.88,100,61.1,47,50.6822,30.7,1.21,70.32,83.42,0.3,21.43666667,B
35,7.39,2.59,182.0371216,2005.08,21.5,1.25,0.34,1,1017.08,101,6.528,65.28,49.9694,25.3,0.71,50.59,60.29,0.11,16.16666667,B
32,1.78,3.49,166.5390426,2236.5,29.24,0.96,0.85,4,1011.5,104,25.656,64.14,50.2123,26.8,1.24,64.33,79.43,0.57,20.74666667,B
26,1.25,5.12,170.6262433,2358.71,25.15,1.28,15.31,5,1012.71,113,38.076,63.46,50.2484,31.2,2.26,66.49,73.89,-0.16,16.38333333,B
27,1.09,4.92,178.4458479,2276.1,15.48,1.26,2.22,3,1016.1,107,51.816,64.77,50.279,32.4,1.43,53.82,72.12,0.37,16.16,D
34,1.09,2.7,185.9366363,2126.99,16.07,0.9,0.53,3,1006.99,93,34.596,86.49,49.7178,28.4,0.82,47.83,62.03,0.2,14.35666667,B
28,1.39,4.17,181.5971626,2242.41,18.02,1.16,1.26,3,1013.41,103,82.84,82.84,50.3546,33.5,1.33,53.16,68.26,0.27,18.00666667,A
24,0.75,4.82,185.2548148,2302.56,14.99,1.07,2.3,4,1004.56,104,59.34,98.9,50.0896,29.4,1.66,41.35,58.85,0.5,13.99666667,A
33,1.2,3.61,170.1512338,2205.05,29.62,1.18,0.84,2,1011.05,100,56.817,63.13,50.2081,29.5,1.12,71.8,83.3,0.06,21.87333333,C
23,0.85,5.23,172.8799881,2373.92,25.04,1.22,6.65,4,1018.92,100,89.743,52.79,50.5281,32.7,1.69,63.86,78.46,0.26,21.34666667,D
27,0.51,4.09,195.7536142,2258.74,11.45,1.01,1.2,2,1027.74,96,70.74,78.6,50.0585,27.4,0.61,40.8,52.9,0.19,12.81666667,A
33,2.04,3.42,184.8285612,2089.66,18.96,0.95,0.78,3,1016.66,99,14.39,71.95,49.6699,26.2,0.91,44.58,47.38,-0.96,15.32,A
29,1.37,3.78,175.7992507,2228.39,26.54,1.65,1.4,2,1015.39,98,40.976,51.22,50.2581,31.2,1.39,66.51,81.91,0.55,19.84666667,B
32,1.24,3.57,175.8416318,2157.33,22.3,0.97,0.76,3,1017.33,95,45.51,75.85,49.9972,25.9,0.9,67.25,80.35,0.12,16.43333333,C
26,0.64,4.45,186.6437558,2249.84,14.7,1.38,2.56,3,1018.84,101,34.095,68.19,50.2947,29.1,1.62,41.39,56.99,0.57,16.9,B
27,1.58,4.57,189.7482876,2217.34,9.14,1.08,2.67,4,1015.34,104,53.346,88.91,49.9534,31.5,2.2,40.6,51.7,0.05,12.04666667,A
25,0.78,4.65,193.2200663,2274.4,6.14,1.36,2.2,3,1012.4,111,45.21,75.35,49.9891,31.4,1.25,38.5,50,0.01,10.04666667,C
35,1.08,3.41,197.6178232,2130.3,11.24,1.12,0.65,2,1021.3,90,66.633,95.19,49.9072,26.8,0.83,42.34,49.94,-0.54,12.74666667,A
23,1.16,5.75,170.0778883,2315.33,30.55,1.24,64.63,4,1009.33,107,117.408,73.38,49.9735,39,3.44,71.06,86.06,0.25,22.18333333,B
29,1.23,3.98,181.0042403,2201.11,14.9,1.11,1.04,3,1015.11,103,30.932,77.33,50.0927,30.6,1.17,52.05,62.55,-0.03,13.96666667,C
24,1.16,5.15,191.2175907,2258.14,10.25,1.24,2.13,3,1013.14,110,77.803,70.73,50.0657,37.6,1.7,37.14,55.94,0.7,16.41666667,A
35,1.23,2.76,191.9421372,2096.32,3.26,0.95,0.48,3,996.32,100,30,100,49.7806,27.7,0.87,41.31,61.01,0.42,10.08666667,C
27,0.89,5.26,161.248029,2358.26,27.54,1.29,1.99,3,1018.26,108,46.312,57.89,50.2045,36.4,1.41,75.6,94,0.56,21.18,A
30,2.08,4.11,188.5550092,2224.99,13.65,1.04,1.48,3,1017.99,104,87.04,87.04,50.279,31.7,1.17,44.6,52,-0.2,15.55,A
37,1.72,2.01,188.808761,2033.19,22.08,0.84,0.35,3,1002.19,95,9.338,46.69,50.0485,21.6,0.82,41.1,50.5,-0.06,17.36,A
29,1.54,4.13,173.2002955,2242.02,24.93,0.92,1.18,4,1001.02,101,102.168,85.14,50.0957,31.4,1.16,69.05,76.45,-0.48,18.31,A
27,0.79,4.77,168.3700673,2293.51,27.58,1.24,1.69,3,1008.51,102,52.794,87.99,49.8852,31.6,1.26,71.97,80.47,-0.34,17.19333333,B
33,1.28,2.96,171.5890447,2075.35,32.14,1.13,0.51,2,1005.35,95,9.984,49.92,49.9217,25.9,0.86,75.08,85.78,0.18,19.71333333,A
18,0.9,5.52,183.2034203,2283.48,16.98,1.18,6.65,3,1015.48,111,41.416,51.77,49.818,39.1,1.29,44.85,58.55,0.16,16.66,A
21,0.55,5.74,190.6403887,2274.94,13.25,1.44,27.55,3,1018.94,100,86.52,72.1,49.7842,37.3,3.32,34.03,45.43,0.24,16.41666667,A
29,2.11,4.32,193.3680894,2197.82,25.9,1.02,1.89,3,1009.82,100,38.962,35.42,49.8575,33.8,1.42,48.92,55.72,-0.67,15.63333333,A
28,0.99,4.68,171.9068842,2225.93,30.27,1.19,2.83,3,1011.93,100,32.86,65.72,50.1387,28.7,1.73,64.05,75.35,-0.1,18.09,B
30,1.03,3.63,188.2831746,2152.84,22.37,0.84,0.85,3,1008.84,94,82.06,82.06,49.6009,31.1,0.82,50.78,60.68,-0.12,16.45666667,A
34,1.24,3.05,174.9681146,2096.81,21.93,0.97,0.53,2,1009.81,97,24.345,81.15,49.9131,23.6,0.78,57.17,66.87,0.09,17.31,D
29,1.27,4.38,169.1406554,2261.22,29.65,1.13,1.24,2,1003.22,98,106.635,71.09,50.3499,30.2,1.03,74.9,83.1,-0.24,20.88333333,D
32,1.02,3.42,189.2512149,2167.27,18.32,1.19,0.66,1,1002.27,93,76.792,95.99,49.9289,29.5,0.93,42.18,49.28,-0.27,17.10666667,A
27,0.66,4.27,194.6520196,2201.95,22.76,0.92,1.3,3,1006.95,97,111.105,74.07,49.7716,32.8,0.84,44.05,60.45,0.29,16.58666667,B
30,1.09,4.01,188.9767949,2287.04,8.95,0.87,1.05,4,1015.04,98,114.142,81.53,50.1148,28.7,1.1,43.56,57.76,0.23,13.98333333,A
33,1.11,3.3,191.2300154,2030.57,13.12,1.08,0.51,2,1019.57,88,26.787,89.29,49.5118,29.4,0.88,44.21,60.21,0.2,14.37333333,A
33,1.25,3.5,191.8559754,2137.27,21.18,1.09,0.73,2,1007.27,101,44.202,73.67,49.6147,30.5,0.89,44.57,52.47,-0.53,15.06,A
26,0.81,4.69,183.9943132,2280.61,16.71,1.1,2.25,3,1011.61,101,57.492,95.82,49.8865,32.2,1.34,46.18,53.88,-0.31,13.57,B
26,0.96,4.61,182.865605,2394.65,15.01,1.33,2.38,3,1014.65,108,86.548,61.82,50.3045,31.5,1.37,43.56,51.56,-0.19,16.00333333,B
26,1.02,4.67,168.1019874,2275.34,25.96,1.06,1.69,3,1011.34,99,64.413,71.57,50.3013,29.6,1.13,68.08,77.38,-0.11,18.65333333,B
31,0.75,4.35,171.0272071,2203.29,33.4,1.18,1.26,2,1013.29,96,57.336,47.78,49.7267,31.4,1.14,69.98,80.38,-0.29,22.13333333,A
31,0.81,3.98,169.3712217,2271.84,17.4,1.34,1.12,2,1020.84,103,46.29,92.58,49.9164,29.6,1.1,63.09,75.79,0.07,16.8,C
45,1.11,1.71,196.3032996,2141.4,6.49,1,0.25,3,1025.4,96,31.868,79.67,49.8226,19.5,0.87,35.57,47.07,-0.21,11.16333333,B
27,1.23,4.63,188.7274035,2256.26,6.01,1.09,2.05,4,1011.26,110,72.576,90.72,50.105,30.6,1.42,35.79,45.59,-0.23,13.00333333,B
27,0.71,4.68,165.011744,2210.92,29.97,1.19,1.47,2,1007.92,97,40.044,66.74,49.8369,31.1,1.19,69.14,85.74,0.47,20.99,B
23,1.05,5.72,175.9282498,2357.33,21.33,1.17,3.27,3,1020.33,104,238.029,72.13,50.2913,37.9,1.35,63.86,78.66,0.08,18.11,B
37,1.48,2.65,178.5148674,1990.84,23.27,0.84,0.21,3,1006.84,92,21.159,70.53,49.8484,26.8,0.82,64.69,77.09,0.28,16.75666667,B
39,2.03,3.15,175.4783416,2076.92,28.3,1.26,0.32,2,1010.92,100,0,61.83,49.6544,28.9,0.88,59.27,65.67,-0.35,17.43333333,A
31,1.31,4.19,182.381305,2269.44,5.74,1.01,1.08,4,1011.44,102,86.346,95.94,50.1231,31.2,1.13,45.87,54.67,-0.44,11.91333333,C
39,1.03,2.41,184.9723852,2153.41,21.67,1.24,0.22,1,1008.41,95,60.193,85.99,49.9067,22.5,0.7,50.32,68.02,0.34,18.22333333,B
25,1.14,4.81,180.0837831,2244.66,20.06,0.88,1.57,4,1013.66,100,83.23,83.23,50.1421,33.5,1.18,47.03,58.23,-0.2,17.68666667,B
32,2.96,3.48,196.6721862,2157.02,8.25,1.01,0.84,4,1009.02,101,32.436,81.09,50.057,29.8,1.48,37.49,52.69,0.44,12.75,B
38,1.49,2.74,186.7992729,1953.41,22.61,0.91,0.2,2,1008.41,85,7.94,79.4,49.6327,23.9,0.78,50.32,62.82,0.21,16.53666667,A
33,4.21,3.34,175.931793,2093.87,26.31,1.33,0.68,2,1009.87,101,16.832,84.16,50.0672,28.9,1.12,71.29,86.39,0.46,17.77,A
34,1.01,3.72,171.2092247,2177.96,25.03,1,0.83,3,1014.96,98,31.115,62.23,49.6964,28.8,1.02,57.5,72.9,0.24,19.34333333,A
26,0.89,4.36,194.7174043,2314.59,11.44,1.17,1.8,3,1019.59,100,135.915,79.95,50.4707,31.3,1.11,41.39,59.19,0.59,14.81333333,D
27,0.9,4.35,185.4841071,2206.56,25.14,1.08,1.57,3,1007.56,101,86.922,79.02,50.0711,33,1.2,49.02,65.92,0.4,20.38,D
25,0.76,4.6,172.8512493,2281.23,30.91,1.24,2.56,3,1010.23,99,59.36,59.36,50.432,28.3,1.09,69.75,79.65,-0.11,19.30333333,B
33,0.99,3.69,172.2091902,2205.4,31.54,1.15,0.92,3,1008.4,96,64.593,71.77,50.1873,26.2,1.17,71.06,84.86,0.25,21.51333333,D
35,1.62,3.27,184.0971027,2079.31,12.24,0.89,0.7,3,1020.31,97,41.11,82.22,49.8041,29.2,0.84,44.9,48.8,-0.87,14.08,A
35,1.5,3.31,190.4783926,2125.29,6.65,0.93,0.57,3,1011.29,98,55.71,92.85,49.5072,30.1,0.9,39.33,46.63,-0.64,11.21666667,A
31,1.41,4.26,184.6314963,2206.07,8.31,0.88,1.15,4,1020.07,106,31.272,78.18,49.7114,33.8,1.32,40.46,57.16,0.25,13.77,A
28,1,4.38,184.7143129,2272,22.72,1.47,2.58,3,1007,105,44.12,88.24,50.4768,31.3,1.61,50.05,67.25,0.78,18.57333333,A
31,1.5,3.73,171.4534646,2104.84,22.78,1.36,0.86,1,1012.84,98,19.665,65.55,50.1297,27.8,1.21,58.59,74.19,0.66,19.59333333,C
22,1.14,4.97,170.8647098,2273.2,25.63,0.91,4.71,4,1008.2,113,104.16,86.8,49.9018,35.1,1.39,72.99,82.29,-0.41,17.54333333,A
30,0.93,4.13,196.5503011,2266.05,6.01,1.07,1.05,3,1011.05,97,91.33,91.33,49.9316,28.9,0.94,35.79,43.69,-0.46,10.00333333,A
26,0.78,4.5,169.6344073,2254.46,20.21,1.07,1.61,3,1016.46,98,58.688,73.36,50.0547,31.2,1.54,65.06,84.46,0.48,19.73666667,C
